PRECIOS INDEX MES;;;;;;;;;;;;PRECIOS INDEX POTENCIA;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.;;SISTEMA;CIA;PRODUCTO;PRODUCTO CIA;TARIFA;P1;P2;P3;P4;P5;P6
CANARIAS;2.0TD;ACCIONA;01/10/2023;Cierzo;0,2093730 €;0,1625650 €;0,1393010 €;0,0000000 €;0,0000000 €;0,0000000 €;;CANARIAS;HOLALUZ;INDEXADO;ALTO;6.1TD;0,059201 €;0,058704 €;0,031953 €;0,024241 €;0,001897 €;0,001701 €
CANARIAS;3.0TD;ACCIONA;01/10/2023;Cierzo;0,1778410 €;0,0000000 €;0,1524770 €;0,0000000 €;0,0000000 €;0,1386670 €;;CANARIAS;HOLALUZ;INDEXADO;ALTO;6.2TD;0,056790 €;0,049324 €;0,025941 €;0,023941 €;0,006693 €;0,003749 €
CANARIAS;6.1TD;ACCIONA;01/10/2023;Cierzo;0,1551440 €;0,0000000 €;0,1372880 €;0,0000000 €;0,0000000 €;0,1264660 €;;CANARIAS;HOLALUZ;INDEXADO;ALTO;6.3TD;0,043607 €;0,037628 €;0,021667 €;0,014474 €;0,006292 €;0,003935 €
CANARIAS;6.2TD;ACCIONA;01/10/2023;Cierzo;0,1380620 €;0,0000000 €;0,1287550 €;0,0000000 €;0,0000000 €;0,1232150 €;;CANARIAS;HOLALUZ;INDEXADO;ALTO;6.4TD;0,038871 €;0,028235 €;0,014300 €;0,011361 €;0,003851 €;0,002698 €
CANARIAS;2.0TD;ACCIONA;01/09/2023;Cierzo;0,2249310 €;0,1781930 €;0,1552490 €;0,0000000 €;0,0000000 €;0,0000000 €;;CANARIAS;HOLALUZ;INDEXADO;TRES PRECIOS CLASICO;2.0TD;0,065072 €;0,002683 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;3.0TD;ACCIONA;01/09/2023;Cierzo;0,1932130 €;0,0000000 €;0,1680550 €;0,0000000 €;0,0000000 €;0,1546150 €;;CANARIAS;HOLALUZ;INDEXADO;UN PRECIO CLASICO;2.0TD;0,065072 €;0,002683 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.1TD;ACCIONA;01/09/2023;Cierzo;0,1693380 €;0,0000000 €;0,1515450 €;0,0000000 €;0,0000000 €;0,1409550 €;;PENINSULA;ACCIONA;INDEXADO;CIERZO;2.0TD;0,088121 €;0,019570 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/09/2023;Cierzo;0,1520780 €;0,0000000 €;0,1428000 €;0,0000000 €;0,0000000 €;0,1373780 €;;PENINSULA;ACCIONA;INDEXADO;CIERZO;3.0TD;0,056000 €;0,046924 €;0,030475 €;0,028048 €;0,023445 €;0,021317 €
CANARIAS;2.0TD;ACCIONA;01/08/2023;Cierzo;0,2163380 €;0,1695620 €;0,1464410 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;CIERZO;6.1TD;0,077855 €;0,072249 €;0,047885 €;0,041248 €;0,021896 €;0,019686 €
CANARIAS;3.0TD;ACCIONA;01/08/2023;Cierzo;0,1847240 €;0,0000000 €;0,1594520 €;0,0000000 €;0,0000000 €;0,1458070 €;;PENINSULA;ACCIONA;INDEXADO;CIERZO;6.2TD;0,060270 €;0,056978 €;0,037051 €;0,035407 €;0,019981 €;0,018683 €
CANARIAS;6.1TD;ACCIONA;01/08/2023;Cierzo;0,1614990 €;0,0000000 €;0,1436710 €;0,0000000 €;0,0000000 €;0,1329530 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE+;2.0TD;0,082641 €;0,014091 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/08/2023;Cierzo;0,1443370 €;0,0000000 €;0,1350440 €;0,0000000 €;0,0000000 €;0,1295560 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE+;3.0TD;0,050521 €;0,041445 €;0,024995 €;0,022568 €;0,017966 €;0,015837 €
CANARIAS;2.0TD;ACCIONA;01/07/2023;Cierzo;0,2097617 €;0,1629553 €;0,1397000 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE+;6.1TD;0,072376 €;0,066769 €;0,042406 €;0,035768 €;0,016417 €;0,014206 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Cierzo;0,1782257 €;0,0000000 €;0,1528665 €;0,0000000 €;0,0000000 €;0,1390660 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE+;6.2TD;0,054790 €;0,051498 €;0,031572 €;0,029927 €;0,014502 €;0,013204 €
CANARIAS;6.1TD;ACCIONA;01/07/2023;Cierzo;0,1554990 €;0,0000000 €;0,1376446 €;0,0000000 €;0,0000000 €;0,1268285 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE;2.0TD;0,071682 €;0,003132 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/07/2023;Cierzo;0,1384127 €;0,0000000 €;0,1291064 €;0,0000000 €;0,0000000 €;0,1235687 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE;3.0TD;0,039562 €;0,030486 €;0,014036 €;0,011610 €;0,007007 €;0,004878 €
CANARIAS;2.0TD;ACCIONA;01/06/2023;Cierzo;0,2127672 €;0,1659745 €;0,1427808 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE;6.1TD;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1482149 €;0,1391118 €;0,1421468 €;;PENINSULA;ACCIONA;INDEXADO;LEVANTE;6.2TD;0,043831 €;0,040540 €;0,020613 €;0,018968 €;0,003543 €;0,002245 €
CANARIAS;6.1TD;ACCIONA;01/06/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1349236 €;0,1266687 €;0,1296274 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE+;2.0TD;0,077162 €;0,008611 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/06/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1293537 €;0,1246719 €;0,1263048 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE+;3.0TD;0,045041 €;0,035965 €;0,019516 €;0,017089 €;0,012487 €;0,010358 €
CANARIAS;2.0TD;ACCIONA;01/05/2023;Cierzo;0,1905974 €;0,1437035 €;0,1200554 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE+;6.1TD;0,066896 €;0,061290 €;0,036926 €;0,030289 €;0,010937 €;0,008727 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1259611 €;0,1172513 €;0,1194214 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE+;6.2TD;0,049311 €;0,046019 €;0,026092 €;0,024448 €;0,009022 €;0,007724 €
CANARIAS;6.1TD;ACCIONA;01/05/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1145867 €;0,1067136 €;0,1089812 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE;2.0TD;0,071682 €;0,003132 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/05/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1093031 €;0,1048772 €;0,1061224 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE;3.0TD;0,039562 €;0,030486 €;0,014036 €;0,011610 €;0,007007 €;0,004878 €
CANARIAS;2.0TD;ACCIONA;01/04/2023;Cierzo;0,1900316 €;0,1431352 €;0,1194755 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE;6.1TD;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1253932 €;0,1166934 €;0,1188415 €;;PENINSULA;ACCIONA;INDEXADO;PONIENTE;6.2TD;0,043819 €;0,040540 €;0,020613 €;0,018968 €;0,003543 €;0,002245 €
CANARIAS;6.1TD;ACCIONA;01/04/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1140677 €;0,1062043 €;0,1084543 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA+;2.0TD;0,074422 €;0,005872 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/04/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1087914 €;0,1043721 €;0,1056074 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA+;3.0TD;0,042302 €;0,033226 €;0,016776 €;0,014349 €;0,009747 €;0,007618 €
CANARIAS;2.0TD;ACCIONA;01/03/2023;Cierzo;0,2087481 €;0,1619371 €;0,1386610 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA+;6.1TD;0,064156 €;0,058550 €;0,034187 €;0,027549 €;0,008198 €;0,005987 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Cierzo;0,0000000 €;0,1698332 €;0,0000000 €;0,1441806 €;0,0000000 €;0,1380270 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA+;6.2TD;0,046571 €;0,043279 €;0,023353 €;0,021708 €;0,006283 €;0,004985 €
CANARIAS;6.1TD;ACCIONA;01/03/2023;Cierzo;0,0000000 €;0,1485459 €;0,0000000 €;0,1312368 €;0,0000000 €;0,1258845 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA;2.0TD;0,071682 €;0,003132 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/03/2023;Cierzo;0,0000000 €;0,1347549 €;0,0000000 €;0,1257188 €;0,0000000 €;0,1226460 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA;3.0TD;0,039562 €;0,030486 €;0,014036 €;0,011610 €;0,007007 €;0,004878 €
CANARIAS;2.0TD;ACCIONA;01/02/2023;Cierzo;0,2604423 €;0,2138672 €;0,1916506 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA;6.1TD;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Cierzo;0,0000000 €;0,2225246 €;0,0000000 €;0,1960707 €;0,0000000 €;0,1910166 €;;PENINSULA;ACCIONA;INDEXADO;TRAMONTANA;6.2TD;0,043819 €;0,040540 €;0,020613 €;0,018968 €;0,003543 €;0,002245 €
CANARIAS;6.1TD;ACCIONA;01/02/2023;Cierzo;0,0000000 €;0,1962424 €;0,0000000 €;0,1786573 €;0,0000000 €;0,1740262 €;;PENINSULA;AEQ;INDEXADO;ARMONIA;2.0TD;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/02/2023;Cierzo;0,0000000 €;0,1817970 €;0,0000000 €;0,1724715 €;0,0000000 €;0,1697059 €;;PENINSULA;AEQ;INDEXADO;ARMONIA;3.0TD;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €
CANARIAS;2.0TD;ACCIONA;01/01/2023;Cierzo;0,1851050 €;0,1381861 €;0,1144254 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;AEQ;INDEXADO;ARMONIA;6.1TD;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Cierzo;0,0000000 €;0,1457340 €;0,0000000 €;0,1204480 €;0,0000000 €;0,1137914 €;;PENINSULA;AEQ;INDEXADO;ARMONIA;6.2TD;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €
CANARIAS;6.1TD;ACCIONA;01/01/2023;Cierzo;0,0000000 €;0,1267312 €;0,0000000 €;0,1095484 €;0,0000000 €;0,1038662 €;;PENINSULA;AEQ;INDEXADO;EQUILIBRIO;2.0TD;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/01/2023;Cierzo;0,0000000 €;0,1132395 €;0,0000000 €;0,1043357 €;0,0000000 €;0,1011225 €;;PENINSULA;AEQ;INDEXADO;EQUILIBRIO;3.0TD;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €
CANARIAS;2.0TD;ACCIONA;01/12/2022;Cierzo;0,2173992 €;0,1706276 €;0,1475288 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;AEQ;INDEXADO;EQUILIBRIO;6.1TD;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Cierzo;0,0000000 €;0,1786511 €;0,1605138 €;0,0000000 €;0,0000000 €;0,1468948 €;;PENINSULA;AEQ;INDEXADO;EQUILIBRIO;6.2TD;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €
CANARIAS;6.1TD;ACCIONA;01/12/2022;Cierzo;0,0000000 €;0,1565279 €;0,1446434 €;0,0000000 €;0,0000000 €;0,1339411 €;;PENINSULA;AEQ;INDEXADO;SIMETRIA;2.0TD;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/12/2022;Cierzo;0,0000000 €;0,1426274 €;0,1360013 €;0,0000000 €;0,0000000 €;0,1305215 €;;PENINSULA;AEQ;INDEXADO;SIMETRIA;3.0TD;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €
CANARIAS;2.0TD;ACCIONA;01/11/2022;Cierzo;0,2393332 €;0,1926618 €;0,1700126 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;AEQ;INDEXADO;SIMETRIA;6.1TD;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Cierzo;0,0000000 €;0,2010083 €;0,1824763 €;0,0000000 €;0,0000000 €;0,1693786 €;;PENINSULA;AEQ;INDEXADO;SIMETRIA;6.2TD;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €
CANARIAS;6.1TD;ACCIONA;01/11/2022;Cierzo;0,0000000 €;0,1767658 €;0,1647433 €;0,0000000 €;0,0000000 €;0,1543678 €;;PENINSULA;CANDELA;INDEXADO;AMPERE;2.0TD;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/11/2022;Cierzo;0,0000000 €;0,1625876 €;0,1558028 €;0,0000000 €;0,0000000 €;0,1504892 €;;PENINSULA;CANDELA;INDEXADO;AMPERE;3.0TD;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005482 €
CANARIAS;2.0TD;ACCIONA;01/10/2022;Cierzo;0,2530641 €;0,2064554 €;0,1840876 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;CANDELA;INDEXADO;AMPERE;6.1TD;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Cierzo;0,2210098 €;0,0000000 €;0,1962249 €;0,0000000 €;0,0000000 €;0,1834536 €;;PENINSULA;CANDELA;INDEXADO;AMPERE;6.2TD;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €
CANARIAS;6.1TD;ACCIONA;01/10/2022;Cierzo;0,1950052 €;0,0000000 €;0,1773261 €;0,0000000 €;0,0000000 €;0,1671551 €;;PENINSULA;CANDELA;INDEXADO;FARAD;2.0TD;0,091460 €;0,025596 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/10/2022;Cierzo;0,1774229 €;0,0000000 €;0,1681987 €;0,0000000 €;0,0000000 €;0,1629892 €;;PENINSULA;CANDELA;INDEXADO;FARAD;3.0TD;0,055432 €;0,050347 €;0,028088 €;0,028088 €;0,024610 €;0,022606 €
CANARIAS;2.0TD;ACCIONA;01/09/2022;Cierzo;0,2649973 €;0,2184609 €;0,1964177 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;CANDELA;INDEXADO;FARAD;6.1TD;0,074781 €;0,066222 €;0,040158 €;0,035317 €;0,017092 €;0,015011 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Cierzo;0,2327534 €;0,0000000 €;0,2081786 €;0,0000000 €;0,0000000 €;0,1957837 €;;PENINSULA;CANDELA;INDEXADO;FARAD;6.2TD;0,055223 €;0,052028 €;0,028971 €;0,025338 €;0,015144 €;0,013922 €
CANARIAS;6.1TD;ACCIONA;01/09/2022;Cierzo;0,2055498 €;0,0000000 €;0,1879348 €;0,0000000 €;0,0000000 €;0,1779998 €;;PENINSULA;CANDELA;INDEXADO;HENRY;2.0TD;0,075543 €;0,009679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/09/2022;Cierzo;0,1877861 €;0,0000000 €;0,1785919 €;0,0000000 €;0,0000000 €;0,1735024 €;;PENINSULA;CANDELA;INDEXADO;HENRY;3.0TD;0,042870 €;0,037785 €;0,015526 €;0,015526 €;0,012049 €;0,010044 €
CANARIAS;2.0TD;ACCIONA;01/08/2022;Cierzo;0,2812858 €;0,2348238 €;0,2131144 €;0,0000000 €;0,0000000 €;;;PENINSULA;CANDELA;INDEXADO;HENRY;6.1TD;0,066850 €;0,058291 €;0,032226 €;0,027385 €;0,009161 €;0,007079 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Cierzo;0,2488470 €;0,0000000 €;0,2244881 €;0,0000000 €;0,0000000 €;0,2124804 €;;PENINSULA;CANDELA;INDEXADO;HENRY;6.2TD;0,047291 €;0,044097 €;0,021039 €;0,017407 €;0,007213 €;0,005991 €
CANARIAS;6.1TD;ACCIONA;01/08/2022;Cierzo;0,2204103 €;0,0000000 €;0,2028612 €;0,0000000 €;0,0000000 €;0,1931689 €;;PENINSULA;CANDELA;INDEXADO;LUMEN;2.0TD;0,081543 €;0,015679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/08/2022;Cierzo;0,2024601 €;0,0000000 €;0,1932967 €;0,0000000 €;0,0000000 €;0,1883307 €;;PENINSULA;CANDELA;INDEXADO;LUMEN;3.0TD;0,047432 €;0,042347 €;0,020088 €;0,020088 €;0,016610 €;0,014606 €
CANARIAS;2.0TD;ACCIONA;01/07/2022;Cierzo;0,2668713 €;0,2203435 €;0,1983387 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;CANDELA;INDEXADO;LUMEN;6.1TD;0,070781 €;0,062222 €;0,036158 €;0,031317 €;0,013092 €;0,011011 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Cierzo;0,2346050 €;0,0000000 €;0,2100550 €;0,0000000 €;0,0000000 €;0,1977047 €;;PENINSULA;CANDELA;INDEXADO;LUMEN;6.2TD;0,051223 €;0,048028 €;0,024971 €;0,021338 €;0,011144 €;0,009922 €
CANARIAS;6.1TD;ACCIONA;01/07/2022;Cierzo;0,2072595 €;0,0000000 €;0,1896521 €;0,0000000 €;0,0000000 €;0,1797450 €;;PENINSULA;CANDELA;INDEXADO;LUX;2.0TD;0,094885 €;0,029021 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/07/2022;Cierzo;0,1894744 €;0,0000000 €;0,1802837 €;0,0000000 €;0,0000000 €;0,1752084 €;;PENINSULA;CANDELA;INDEXADO;LUX;3.0TD;0,058856 €;0,053771 €;0,031512 €;0,031512 €;0,028035 €;0,026031 €
CANARIAS;2.0TD;ACCIONA;01/06/2022;Cierzo;0,2986587 €;0,2522759 €;0,2309226 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;CANDELA;INDEXADO;LUX;6.1TD;0,078206 €;0,069647 €;0,043582 €;0,038742 €;0,020517 €;0,018436 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2344467 €;0,2237505 €;0,2302886 €;;PENINSULA;CANDELA;INDEXADO;LUX;6.2TD;0,058648 €;0,055453 €;0,032395 €;0,028763 €;0,018569 €;0,017347 €
CANARIAS;6.1TD;ACCIONA;01/06/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2133913 €;0,2035897 €;0,2093478 €;;PENINSULA;CAPITAL;INDEXADO;BASIC;2.0TD;0,067127 €;0,004737 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/06/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2066613 €;0,2009434 €;0,2041461 €;;PENINSULA;CAPITAL;INDEXADO;BASIC;3.0TD;0,030128 €;0,025968 €;0,011653 €;0,009190 €;0,004513 €;0,004325 €
CANARIAS;2.0TD;ACCIONA;01/05/2022;Cierzo;0,3192845 €;0,2729959 €;0,2520653 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;CAPITAL;INDEXADO;EXCELLENT;2.0TD;0,071922 €;0,009532 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2551506 €;0,2440885 €;0,2514313 €;;PENINSULA;CAPITAL;INDEXADO;EXCELLENT;3.0TD;0,030128 €;0,025968 €;0,014050 €;0,011587 €;0,006911 €;0,006722 €
CANARIAS;6.1TD;ACCIONA;01/05/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2323119 €;0,2221550 €;0,2285562 €;;PENINSULA;CAPITAL;INDEXADO;PREMIUM;2.0TD;0,078771 €;0,016381 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/05/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2253155 €;0,2193595 €;0,2229228 €;;PENINSULA;CAPITAL;INDEXADO;PREMIUM;3.0TD;0,030128 €;0,025968 €;0,017475 €;0,015012 €;0,010335 €;0,010147 €
CANARIAS;2.0TD;ACCIONA;01/04/2022;Cierzo;0,3244586 €;0,2781936 €;0,2573691 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ENELUZ;INDEXADO;BASIC;2.0TD;0,067127 €;0,004737 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2603444 €;0,2491905 €;0,2567351 €;;PENINSULA;ENELUZ;INDEXADO;BASIC;3.0TD;0,030128 €;0,025968 €;0,011653 €;0,009190 €;0,004513 €;0,004325 €
CANARIAS;6.1TD;ACCIONA;01/04/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2370582 €;0,2268123 €;0,2333747 €;;PENINSULA;ENELUZ;INDEXADO;EXCELLENT;2.0TD;0,071922 €;0,009532 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/04/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2299950 €;0,2239793 €;0,2276331 €;;PENINSULA;ENELUZ;INDEXADO;EXCELLENT;3.0TD;0,030128 €;0,025968 €;0,014050 €;0,011587 €;0,006911 €;0,006722 €
CANARIAS;2.0TD;ACCIONA;01/03/2022;Cierzo;0,4326322 €;0,3868609 €;0,3682536 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;ENELUZ;INDEXADO;PREMIUM;2.0TD;0,078771 €;0,016381 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,3689278 €;0,3558549 €;0,3676196 €;;PENINSULA;ENELUZ;INDEXADO;PREMIUM;3.0TD;0,030128 €;0,025968 €;0,017475 €;0,015012 €;0,010335 €;0,010147 €
CANARIAS;6.1TD;ACCIONA;01/03/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,3362888 €;0,3241797 €;0,3341144 €;;PENINSULA;FORZA;INDEXADO;LOW GREEN;2.0TD;0,090884 €;0,010752 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/03/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,3278282 €;0,3205642 €;0,3261091 €;;PENINSULA;FORZA;INDEXADO;LOW GREEN;3.0TD;0,059626 €;0,043695 €;0,025129 €;0,022665 €;0,017989 €;0,013161 €
CANARIAS;2.0TD;ACCIONA;01/02/2022;Cierzo;0,3347126 €;0,2884944 €;0,2678801 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;FORZA;INDEXADO;LOW GREEN;6.1TD;0,095075 €;0,082360 €;0,052263 €;0,044551 €;0,022206 €;0,017193 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Cierzo;0,0000000 €;0,2983029 €;0,0000000 €;0,2706372 €;0,0000000 €;0,2672461 €;;PENINSULA;FORZA;INDEXADO;LOW GREEN;6.2TD;0,068205 €;0,060740 €;0,037357 €;0,035144 €;0,018108 €;0,015164 €
CANARIAS;6.1TD;ACCIONA;01/02/2022;Cierzo;0,0000000 €;0,2644670 €;0,0000000 €;0,2464645 €;0,0000000 €;0,2429240 €;;PENINSULA;FORZA;INDEXADO;LOW;2.0TD;0,084035 €;0,003902 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
CANARIAS;6.2TD;ACCIONA;01/02/2022;Cierzo;0,0000000 €;0,2490320 €;0,0000000 €;0,2392688 €;0,0000000 €;0,2369678 €;;PENINSULA;FORZA;INDEXADO;LOW;3.0TD;0,053690 €;0,037759 €;0,019193 €;0,016729 €;0,012053 €;0,007225 €
CANARIAS;2.0TD;ACCIONA;01/01/2022;Cierzo;0,3364805 €;0,2902704 €;0,2696923 €;0,0000000 €;0,0000000 €;0,0000000 €;;PENINSULA;FORZA;INDEXADO;LOW;6.1TD;0,083660 €;0,070944 €;0,040847 €;0,033135 €;0,010791 €;0,005777 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Cierzo;0,0000000 €;0,3001049 €;0,0000000 €;0,2724118 €;0,0000000 €;0,2690583 €;;PENINSULA;FORZA;INDEXADO;LOW;6.2TD;0,056790 €;0,049324 €;0,025941 €;0,023728 €;0,006693 €;0,003749 €
CANARIAS;6.1TD;ACCIONA;01/01/2022;Cierzo;0,0000000 €;0,2660982 €;0,0000000 €;0,2480863 €;0,0000000 €;0,2445705 €;;PENINSULA;FORZA;INDEXADO;MAX GREEN;2.0TD;0,090884 €;0,010752 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €
